from_id,monograph_url,title,section_count,trust_level
ingredient:choline_salicylate_cholinum_salicylicum,https://trungtamthuoc.com/hoat-chat/choline-salicylate,Choline Salicylate (Cholinum Salicylicum),10,secondary_duocthu_reference
ingredient:bac_sulfadiazin,https://trungtamthuoc.com/hoat-chat/bac-sulfadiazin,Bạc Sulfadiazin,15,secondary_duocthu_reference
ingredient:glycyrrhizin_acid_glycyrrhizinic,https://trungtamthuoc.com/hoat-chat/glycyrrhizin,Glycyrrhizin (acid glycyrrhizinic),11,secondary_duocthu_reference
ingredient:emtricitabine,https://trungtamthuoc.com/hoat-chat/emtricitabine,Emtricitabine,11,secondary_duocthu_reference
ingredient:l_ornithine,https://trungtamthuoc.com/hoat-chat/l-ornithine,L-Ornithine,17,secondary_duocthu_reference
ingredient:titanium_dioxide,https://trungtamthuoc.com/hoat-chat/titanium-dioxide,Titanium Dioxide,17,secondary_duocthu_reference
ingredient:prilocaine,https://trungtamthuoc.com/hoat-chat/prilocaine,Prilocaine,12,secondary_duocthu_reference
ingredient:benzocaine,https://trungtamthuoc.com/hoat-chat/benzocaine,Benzocaine,10,secondary_duocthu_reference
ingredient:natri_butyrat_sodium_butyrate,https://trungtamthuoc.com/hoat-chat/natri-butyrat,Natri Butyrat (Sodium Butyrate),18,secondary_duocthu_reference
ingredient:chlorquinaldol,https://trungtamthuoc.com/hoat-chat/chlorquinaldol,Chlorquinaldol,12,secondary_duocthu_reference
ingredient:allylestrenol,https://trungtamthuoc.com/hoat-chat/allylestrenol,Allylestrenol,11,secondary_duocthu_reference
ingredient:levodropropizine,https://trungtamthuoc.com/hoat-chat/levodropropizine,Levodropropizine,16,secondary_duocthu_reference
ingredient:polyphenol,https://trungtamthuoc.com/hoat-chat/polyphenol,Polyphenol,12,secondary_duocthu_reference
ingredient:globulin,https://trungtamthuoc.com/hoat-chat/globulin,Globulin,18,secondary_duocthu_reference
ingredient:chlordiazepoxide,https://trungtamthuoc.com/hoat-chat/chlordiazepoxide,Chlordiazepoxide,17,secondary_duocthu_reference
ingredient:clidinium_bromide,https://trungtamthuoc.com/hoat-chat/clidinium-bromide,Clidinium Bromide,17,secondary_duocthu_reference
ingredient:bisabolol_levomenol,https://trungtamthuoc.com/hoat-chat/bisabolol,Bisabolol (Levomenol),14,secondary_duocthu_reference
ingredient:dimethicone_polydimethylsiloxanes,https://trungtamthuoc.com/hoat-chat/dimethicone,Dimethicone (Polydimethylsiloxanes),17,secondary_duocthu_reference
ingredient:mang_sinh_hoc_bio_shield,https://trungtamthuoc.com/hoat-chat/mang-sinh-hoc-bio-shiled,Màng Sinh Học Bio-shield,19,secondary_duocthu_reference
ingredient:bacillus_clausii,https://trungtamthuoc.com/hoat-chat/bacillus-clausii,Bacillus clausii,10,secondary_duocthu_reference
ingredient:mangan_gluconate,https://trungtamthuoc.com/hoat-chat/mangan-gluconate,Mangan Gluconate,16,secondary_duocthu_reference
ingredient:sat_iii_hydroxide_polymaltose,https://trungtamthuoc.com/hoat-chat/sat-iii-hydroxide-polymaltose,Sắt (III) hydroxide polymaltose,20,secondary_duocthu_reference
ingredient:selen,https://trungtamthuoc.com/hoat-chat/selen,Selen,22,secondary_duocthu_reference
ingredient:glycitein,https://trungtamthuoc.com/hoat-chat/glycitein,Glycitein,17,secondary_duocthu_reference
ingredient:genistein,https://trungtamthuoc.com/hoat-chat/genistein,Genistein,12,secondary_duocthu_reference
ingredient:omega_6,https://trungtamthuoc.com/hoat-chat/omega-6,Omega 6,20,secondary_duocthu_reference
ingredient:omega_9,https://trungtamthuoc.com/hoat-chat/omega-9,Omega 9,17,secondary_duocthu_reference
ingredient:oxethazaine,https://trungtamthuoc.com/hoat-chat/oxethazaine,Oxethazaine,17,secondary_duocthu_reference
ingredient:nadroparine,https://trungtamthuoc.com/hoat-chat/nadroparine,Nadroparine,22,secondary_duocthu_reference
ingredient:magnesi_carbonat,https://trungtamthuoc.com/hoat-chat/magnesi-carbonat,Magnesi Carbonat,24,secondary_duocthu_reference
ingredient:nhom_hydroxit_aluminium_hydroxide,https://trungtamthuoc.com/hoat-chat/nhom-hydroxit,Nhôm Hydroxit (Aluminium hydroxide),14,secondary_duocthu_reference
ingredient:calci_hydroxide,https://trungtamthuoc.com/hoat-chat/calci-hydroxyd,Calci Hydroxide,18,secondary_duocthu_reference
ingredient:benzyl_benzoat,https://trungtamthuoc.com/hoat-chat/benzyl-benzoat,Benzyl Benzoat,15,secondary_duocthu_reference
ingredient:lactium,https://trungtamthuoc.com/hoat-chat/lactium,Lactium,14,secondary_duocthu_reference
ingredient:mct_medium_chain_triglycerides,https://trungtamthuoc.com/hoat-chat/mct,MCT (Medium chain triglycerides),24,secondary_duocthu_reference
ingredient:linoleic_acid,https://trungtamthuoc.com/hoat-chat/linoleic-acid,Linoleic Acid,18,secondary_duocthu_reference
ingredient:amoni_clorua,https://trungtamthuoc.com/hoat-chat/amoni-clorua,Amoni Clorua,19,secondary_duocthu_reference
ingredient:guaiazulene,https://trungtamthuoc.com/hoat-chat/guaiazulene,Guaiazulene,18,secondary_duocthu_reference
ingredient:human_immunoglobulins,https://trungtamthuoc.com/hoat-chat/human-immunoglobulins,Human Immunoglobulins,18,secondary_duocthu_reference
ingredient:prebiotic,https://trungtamthuoc.com/hoat-chat/prebiotic,Prebiotic,19,secondary_duocthu_reference
ingredient:molnupiravir,https://trungtamthuoc.com/hoat-chat/molnupiravir,Molnupiravir,16,secondary_duocthu_reference
ingredient:chlormadinone_cma,https://trungtamthuoc.com/hoat-chat/chlormadinone,Chlormadinone (CMA),15,secondary_duocthu_reference
ingredient:fursultiamine,https://trungtamthuoc.com/hoat-chat/fursultiamine,Fursultiamine,15,secondary_duocthu_reference
ingredient:bimatoprost,https://trungtamthuoc.com/hoat-chat/bimatoprost,Bimatoprost,22,secondary_duocthu_reference
ingredient:penicillin_v_phenoxymethylpenicillin,https://trungtamthuoc.com/hoat-chat/penicillin,Penicillin V (Phenoxymethylpenicillin),15,secondary_duocthu_reference
ingredient:ledipasvir,https://trungtamthuoc.com/hoat-chat/ledipasvir,Ledipasvir,16,secondary_duocthu_reference
ingredient:vang,https://trungtamthuoc.com/hoat-chat/vang,Vàng,16,secondary_duocthu_reference
ingredient:kanamycin,https://trungtamthuoc.com/hoat-chat/kanamycin,Kanamycin,26,secondary_duocthu_reference
ingredient:retinal,https://trungtamthuoc.com/hoat-chat/retinal,Retinal,18,secondary_duocthu_reference
ingredient:oxytetracycline,https://trungtamthuoc.com/hoat-chat/oxytetracycline,Oxytetracycline,27,secondary_duocthu_reference
ingredient:ornidazole,https://trungtamthuoc.com/hoat-chat/ornidazole,Ornidazole,16,secondary_duocthu_reference
ingredient:tetracain,https://trungtamthuoc.com/hoat-chat/tetracain,Tetracain,26,secondary_duocthu_reference
ingredient:stavudine,https://trungtamthuoc.com/hoat-chat/stavudine,Stavudine,16,secondary_duocthu_reference
ingredient:cellulase,https://trungtamthuoc.com/hoat-chat/cellulase,Cellulase,14,secondary_duocthu_reference
ingredient:actinidin,https://trungtamthuoc.com/hoat-chat/actinidin,Actinidin,17,secondary_duocthu_reference
ingredient:aripiprazole,https://trungtamthuoc.com/hoat-chat/aripiprazole,Aripiprazole,18,secondary_duocthu_reference
ingredient:clonazepam,https://trungtamthuoc.com/hoat-chat/clonazepam,Clonazepam,28,secondary_duocthu_reference
ingredient:phosphatidylserine,https://trungtamthuoc.com/hoat-chat/phosphatidylserine,Phosphatidylserine,23,secondary_duocthu_reference
ingredient:methylcobalamin,https://trungtamthuoc.com/hoat-chat/methylcobalamin,Methylcobalamin,15,secondary_duocthu_reference
ingredient:dapoxetine,https://trungtamthuoc.com/hoat-chat/dapoxetine,Dapoxetine,15,secondary_duocthu_reference
ingredient:benserazid,https://trungtamthuoc.com/hoat-chat/benserazid,Benserazid,16,secondary_duocthu_reference
ingredient:potassium_bromide_kali_bromid,https://trungtamthuoc.com/hoat-chat/kali-bromid,Potassium Bromide (Kali Bromid),23,secondary_duocthu_reference
ingredient:cloral_hydrat,https://trungtamthuoc.com/hoat-chat/cloral-hydrat,Cloral Hydrat,21,secondary_duocthu_reference
ingredient:raubasine,https://trungtamthuoc.com/hoat-chat/raubasine,Raubasine,17,secondary_duocthu_reference
ingredient:almitrine,https://trungtamthuoc.com/hoat-chat/almitrine,Almitrine,19,secondary_duocthu_reference
ingredient:lumbrokinase,https://trungtamthuoc.com/hoat-chat/lumbrokinase,Lumbrokinase,17,secondary_duocthu_reference
ingredient:carboplatin,https://trungtamthuoc.com/hoat-chat/carboplatin,Carboplatin,28,secondary_duocthu_reference
ingredient:phylamin,https://trungtamthuoc.com/hoat-chat/phylamin,Phylamin,10,secondary_duocthu_reference
ingredient:sacubitril,https://trungtamthuoc.com/hoat-chat/sacubitril,Sacubitril,15,secondary_duocthu_reference
ingredient:dextropropoxyphene,https://trungtamthuoc.com/hoat-chat/dextropropoxyphene,Dextropropoxyphene,18,secondary_duocthu_reference
ingredient:adiphenine_adiphenine_hydrochloride,https://trungtamthuoc.com/hoat-chat/adiphenine,Adiphenine (Adiphenine hydrochloride),15,secondary_duocthu_reference
ingredient:magnesium_trisilicate,https://trungtamthuoc.com/hoat-chat/magnesium-trisilicate,Magnesium Trisilicate,14,secondary_duocthu_reference
ingredient:aluminium_oxide_nhom_oxit,https://trungtamthuoc.com/hoat-chat/aluminium-oxide,Aluminium Oxide (Nhôm Oxit),17,secondary_duocthu_reference
ingredient:magnesium_aluminum_silicate,https://trungtamthuoc.com/hoat-chat/magnesium-aluminum-silicate,Magnesium Aluminum Silicate,15,secondary_duocthu_reference
ingredient:acid_stearic,https://trungtamthuoc.com/hoat-chat/acid-stearic,Acid Stearic,11,secondary_duocthu_reference
ingredient:triazolam,https://trungtamthuoc.com/hoat-chat/triazolam,Triazolam,20,secondary_duocthu_reference
ingredient:zaleplon,https://trungtamthuoc.com/hoat-chat/zaleplon,Zaleplon,18,secondary_duocthu_reference
ingredient:ramelteon,https://trungtamthuoc.com/hoat-chat/ramelteon,Ramelteon,15,secondary_duocthu_reference
ingredient:natri_hydroxyd,https://trungtamthuoc.com/hoat-chat/natri-hydroxyd,Natri Hydroxyd,18,secondary_duocthu_reference
ingredient:shark_liver_oil,https://trungtamthuoc.com/hoat-chat/shark-liver-oil,Shark Liver Oil,12,secondary_duocthu_reference
ingredient:acid_dehydrocholic,https://trungtamthuoc.com/hoat-chat/acid-dehydrocholic,Acid Dehydrocholic,17,secondary_duocthu_reference
ingredient:chlorophyll,https://trungtamthuoc.com/hoat-chat/chlorophyll,Chlorophyll,18,secondary_duocthu_reference
ingredient:digezyme,https://trungtamthuoc.com/hoat-chat/digerezyme,Digezyme,10,secondary_duocthu_reference
ingredient:hepatocyte_growth_promoting_factor,https://trungtamthuoc.com/hoat-chat/hepatocyte-growth-promoting-factor,Hepatocyte growth Promoting Factor,15,secondary_duocthu_reference
ingredient:pinene,https://trungtamthuoc.com/hoat-chat/pinene,Pinene,16,secondary_duocthu_reference
ingredient:amoni_nhom_sunfat,https://trungtamthuoc.com/hoat-chat/muoi-nhom-kep,Amoni Nhôm Sunfat,15,secondary_duocthu_reference
ingredient:butenafine,https://trungtamthuoc.com/hoat-chat/butenafine,Butenafine,14,secondary_duocthu_reference
ingredient:acid_aminobenzoic,https://trungtamthuoc.com/hoat-chat/acid-aminobenzoic,Acid Aminobenzoic,12,secondary_duocthu_reference
ingredient:superoxide_dismutase_enzym_sod,https://trungtamthuoc.com/hoat-chat/superoxide-dismutase,Superoxide Dismutase (Enzym SOD),22,secondary_duocthu_reference
ingredient:s3_elebosin,https://trungtamthuoc.com/hoat-chat/s3-elebosin,S3-Elebosin,17,secondary_duocthu_reference
ingredient:oxomemazin,https://trungtamthuoc.com/hoat-chat/oxomemazin,Oxomemazin,18,secondary_duocthu_reference
ingredient:fenoterol,https://trungtamthuoc.com/hoat-chat/fenoterol,Fenoterol,16,secondary_duocthu_reference
ingredient:dhea,https://trungtamthuoc.com/hoat-chat/dhea,DHEA,19,secondary_duocthu_reference
ingredient:phenol,https://trungtamthuoc.com/hoat-chat/phenol,Phenol,15,secondary_duocthu_reference
ingredient:acid_aminocaproic,https://trungtamthuoc.com/hoat-chat/aminocaproic-acid,Acid aminocaproic,20,secondary_duocthu_reference
ingredient:dextran_1,https://trungtamthuoc.com/hoat-chat/dextran,Dextran 1,12,secondary_duocthu_reference
ingredient:5_hydroxytryptophan_5_htp,https://trungtamthuoc.com/hoat-chat/5-hydroxytryptophan,5-Hydroxytryptophan (5-HTP),23,secondary_duocthu_reference
ingredient:natri_phosphat,https://trungtamthuoc.com/hoat-chat/natri-phosphat,Natri Phosphat,15,secondary_duocthu_reference
ingredient:framycetin,https://trungtamthuoc.com/hoat-chat/framycetin,Framycetin,14,secondary_duocthu_reference
ingredient:natri_lactat_sodium_lactate,https://trungtamthuoc.com/hoat-chat/natri-lactat,Natri Lactat (Sodium Lactate),20,secondary_duocthu_reference
ingredient:magnesium_chlorure_magnesium_chloride,https://trungtamthuoc.com/hoat-chat/magnesium-chlorure,Magnesium chlorure (Magnesium chloride),15,secondary_duocthu_reference
ingredient:natri_sulfacetamid,https://trungtamthuoc.com/hoat-chat/natri-sulfacetamid,Natri sulfacetamid,15,secondary_duocthu_reference
ingredient:tetramethyltin,https://trungtamthuoc.com/hoat-chat/tetramethyl-thionin,Tetramethyltin,8,secondary_duocthu_reference
ingredient:gramicidin,https://trungtamthuoc.com/hoat-chat/gramicidin,Gramicidin,19,secondary_duocthu_reference
ingredient:fludrocortisone,https://trungtamthuoc.com/hoat-chat/fludrocortisone,fludrocortisone,23,secondary_duocthu_reference
ingredient:tamsulosin,https://trungtamthuoc.com/hoat-chat/tamsulosin,Tamsulosin,16,secondary_duocthu_reference
ingredient:carbohydrate,https://trungtamthuoc.com/hoat-chat/carbohydrate,Carbohydrate,19,secondary_duocthu_reference
ingredient:saturated_fat,https://trungtamthuoc.com/hoat-chat/saturated,Saturated Fat,12,secondary_duocthu_reference
ingredient:uong_tinh_luyen_saccharose_sucrose,https://trungtamthuoc.com/hoat-chat/duong,"Đường tinh luyện (Saccharose, Sucrose)",12,secondary_duocthu_reference
ingredient:pregnenolone,https://trungtamthuoc.com/hoat-chat/pregnenolone,Pregnenolone,15,secondary_duocthu_reference
ingredient:fenchone,https://trungtamthuoc.com/hoat-chat/fenchone,Fenchone,18,secondary_duocthu_reference
ingredient:tolnaftate,https://trungtamthuoc.com/hoat-chat/tolnaftate,Tolnaftate,16,secondary_duocthu_reference
ingredient:capixyl,https://trungtamthuoc.com/hoat-chat/capixyl,Capixyl,14,secondary_duocthu_reference
ingredient:enostim,https://trungtamthuoc.com/hoat-chat/enostim,Enostim,17,secondary_duocthu_reference
ingredient:dl_alpha_hydroxymethionine_canxi,https://trungtamthuoc.com/hoat-chat/dl-alpha-hydroxymethionine,DL-alpha-Hydroxymethionine Canxi,11,secondary_duocthu_reference
ingredient:l_threonine,https://trungtamthuoc.com/hoat-chat/l-threonine,L-Threonine,19,secondary_duocthu_reference
ingredient:fos_fructose_oligosaccharide,https://trungtamthuoc.com/hoat-chat/fos,FOS (Fructose Oligosaccharide),20,secondary_duocthu_reference
ingredient:xanthan_gum,https://trungtamthuoc.com/hoat-chat/gom,Xanthan Gum,20,secondary_duocthu_reference
ingredient:dinatri_calci_edetat,https://trungtamthuoc.com/hoat-chat/disodium-edta,Dinatri Calci Edetat,23,secondary_duocthu_reference
ingredient:histidine,https://trungtamthuoc.com/hoat-chat/histidine,Histidine,16,secondary_duocthu_reference
ingredient:panthenyl_ethyl_ether,https://trungtamthuoc.com/hoat-chat/panthenyl-ethyl-ether,Panthenyl Ethyl Ether,11,secondary_duocthu_reference
ingredient:cholesterol,https://trungtamthuoc.com/hoat-chat/cholesterol,Cholesterol,21,secondary_duocthu_reference
ingredient:keratin_thuy_phan_keratin_hydrolyzed,https://trungtamthuoc.com/hoat-chat/keratin-thuy-phan,Keratin Thủy Phân (Keratin Hydrolyzed),16,secondary_duocthu_reference
ingredient:hexamidine_salts,https://trungtamthuoc.com/hoat-chat/muoi-hexamidine,Hexamidine Salts,12,secondary_duocthu_reference
ingredient:parafin_long,https://trungtamthuoc.com/hoat-chat/parafin,Parafin lỏng,17,secondary_duocthu_reference
ingredient:glycol_salicylate,https://trungtamthuoc.com/hoat-chat/glycol-salicylate,Glycol Salicylate,16,secondary_duocthu_reference
ingredient:natri_dichloroisocyanurat,https://trungtamthuoc.com/hoat-chat/natri-dichloroisocyanurat,Natri Dichloroisocyanurat,13,secondary_duocthu_reference
ingredient:natri_carbonate,https://trungtamthuoc.com/hoat-chat/natri-carbonate,Natri Carbonate,17,secondary_duocthu_reference
ingredient:polystyren_sulfonate,https://trungtamthuoc.com/hoat-chat/calcium-polystyrene-sulfonate,Polystyren Sulfonate,18,secondary_duocthu_reference
ingredient:nicotin,https://trungtamthuoc.com/hoat-chat/nicotin,Nicotin,16,secondary_duocthu_reference
ingredient:asiaticoside_acid_asiatic,https://trungtamthuoc.com/hoat-chat/asiaticoside,Asiaticoside (Acid Asiatic),15,secondary_duocthu_reference
ingredient:avobenzone,https://trungtamthuoc.com/hoat-chat/avobenzone,Avobenzone,12,secondary_duocthu_reference
ingredient:paraben,https://trungtamthuoc.com/hoat-chat/paraben,Paraben,16,secondary_duocthu_reference
ingredient:antioxidant,https://trungtamthuoc.com/hoat-chat/antioxidant,Antioxidant,12,secondary_duocthu_reference
ingredient:ong_gluconate,https://trungtamthuoc.com/hoat-chat/dong-gluconate,Đồng Gluconate,13,secondary_duocthu_reference
ingredient:sat_gluconat,https://trungtamthuoc.com/hoat-chat/sat-gluconat,Sắt Gluconat,16,secondary_duocthu_reference
ingredient:keto_isoleucine,https://trungtamthuoc.com/hoat-chat/ketoisoleucine,Keto Isoleucine,13,secondary_duocthu_reference
ingredient:duloxetine,https://trungtamthuoc.com/hoat-chat/duloxetine,Duloxetine,16,secondary_duocthu_reference
ingredient:maltase,https://trungtamthuoc.com/hoat-chat/maltase,Maltase,12,secondary_duocthu_reference
ingredient:eptacog_alfa,https://trungtamthuoc.com/hoat-chat/eptacog-alfa,Eptacog Alfa,18,secondary_duocthu_reference
ingredient:gos_galacto_oligosaccharides,https://trungtamthuoc.com/hoat-chat/gos,GOS ( Galacto-oligosaccharides),20,secondary_duocthu_reference
ingredient:hmo_human_milk_oligosaccharide,https://trungtamthuoc.com/hoat-chat/hmo,HMO (Human milk oligosaccharide),16,secondary_duocthu_reference
ingredient:catalase,https://trungtamthuoc.com/hoat-chat/catalase,Catalase,18,secondary_duocthu_reference
ingredient:resveratrol,https://trungtamthuoc.com/hoat-chat/resveratrol,Resveratrol,23,secondary_duocthu_reference
ingredient:lactobacillus_reuteri,https://trungtamthuoc.com/hoat-chat/lactobacillus-reuteri,Lactobacillus Reuteri,9,secondary_duocthu_reference
ingredient:lactobacillus_paracasei,https://trungtamthuoc.com/hoat-chat/lactobacillus-paracasei,Lactobacillus Paracasei,23,secondary_duocthu_reference
ingredient:lactobacillus_rhamnosus,https://trungtamthuoc.com/hoat-chat/lactobacillus-rhamnosus,Lactobacillus Rhamnosus,18,secondary_duocthu_reference
ingredient:bacillus_coagulans,https://trungtamthuoc.com/hoat-chat/bacillus-coagulans,Bacillus Coagulans,20,secondary_duocthu_reference
ingredient:bifidobacterium_lactis,https://trungtamthuoc.com/hoat-chat/bifidobacterium-lactis,Bifidobacterium Lactis,16,secondary_duocthu_reference
ingredient:carisoprodol,https://trungtamthuoc.com/hoat-chat/carisoprodol,Carisoprodol,15,secondary_duocthu_reference
ingredient:plasminogen,https://trungtamthuoc.com/hoat-chat/plasmin,Plasminogen,19,secondary_duocthu_reference
ingredient:carpronium_clorua,https://trungtamthuoc.com/hoat-chat/carpronium-clorua,Carpronium Clorua,17,secondary_duocthu_reference
ingredient:bromazepam,https://trungtamthuoc.com/hoat-chat/bromazepam,Bromazepam,26,secondary_duocthu_reference
ingredient:fibregum_b,https://trungtamthuoc.com/hoat-chat/fibregum-b,Fibregum B,19,secondary_duocthu_reference
ingredient:streptococcus_thermophilus,https://trungtamthuoc.com/hoat-chat/streptococcus-thermophilus,Streptococcus thermophilus,17,secondary_duocthu_reference
ingredient:lactobacillus_acidophilus,https://trungtamthuoc.com/hoat-chat/lactobacillus-acidophilus,Lactobacillus Acidophilus,16,secondary_duocthu_reference
ingredient:curcumin,https://trungtamthuoc.com/hoat-chat/curcumin-phytosome,Curcumin,20,secondary_duocthu_reference
ingredient:perampanel,https://trungtamthuoc.com/hoat-chat/perampanel,Perampanel,17,secondary_duocthu_reference
ingredient:vincamin,https://trungtamthuoc.com/hoat-chat/vincamin,Vincamin,21,secondary_duocthu_reference
ingredient:naproxen,https://trungtamthuoc.com/hoat-chat/naproxen,Naproxen,25,secondary_duocthu_reference
ingredient:donepezil_hydrochlorid,https://trungtamthuoc.com/hoat-chat/donepezil,Donepezil hydrochlorid,24,secondary_duocthu_reference
ingredient:ergometrin_ergonovin,https://trungtamthuoc.com/hoat-chat/ergometrine,Ergometrin (Ergonovin),25,secondary_duocthu_reference
ingredient:rifaximin,https://trungtamthuoc.com/hoat-chat/rifaximin,Rifaximin,21,secondary_duocthu_reference
ingredient:kem_bisglicynate,https://trungtamthuoc.com/hoat-chat/kem-bisglicynate,Kẽm bisglicynate,19,secondary_duocthu_reference
ingredient:magnesi_lactat_dihydrat,https://trungtamthuoc.com/hoat-chat/magnesi-lactat-dihydrat,Magnesi lactat dihydrat,29,secondary_duocthu_reference
ingredient:iron_glycinate,https://trungtamthuoc.com/hoat-chat/iron-glycinate,Iron glycinate,18,secondary_duocthu_reference
ingredient:calci_phosphat,https://trungtamthuoc.com/hoat-chat/calci-phosphat,Calci Phosphat,15,secondary_duocthu_reference
ingredient:calci_hydroxyapatit,https://trungtamthuoc.com/hoat-chat/calci-hydroxyapatit,Calci Hydroxyapatit,19,secondary_duocthu_reference
ingredient:collagen_hydrolyzed,https://trungtamthuoc.com/hoat-chat/collagen-hydrolized,Collagen Hydrolyzed,16,secondary_duocthu_reference
ingredient:chymotrypsin_alpha_chymotrypsin,https://trungtamthuoc.com/hoat-chat/chymotrypsin,Chymotrypsin (Alpha-chymotrypsin),12,secondary_duocthu_reference
ingredient:lovastatin,https://trungtamthuoc.com/hoat-chat/lovastatin,Lovastatin,34,secondary_duocthu_reference
ingredient:allicin,https://trungtamthuoc.com/hoat-chat/allicin,Allicin,10,secondary_duocthu_reference
ingredient:bacillus_subtilis_r0179,https://trungtamthuoc.com/hoat-chat/bacillus-subtilis-r0179,Bacillus Subtilis R0179,18,secondary_duocthu_reference
ingredient:natri_florua_natri_fluoride_sodium_fluoride,https://trungtamthuoc.com/hoat-chat/natri-florua,Natri Florua (Natri Fluoride/ Sodium Fluoride),16,secondary_duocthu_reference
ingredient:whey_protein,https://trungtamthuoc.com/hoat-chat/whey-protein,Whey protein,16,secondary_duocthu_reference
ingredient:synbiotic_lactobacillus,https://trungtamthuoc.com/hoat-chat/synbiotic-lactobacillus,Synbiotic Lactobacillus,19,secondary_duocthu_reference
ingredient:mercaptopurine,https://trungtamthuoc.com/hoat-chat/mercaptopurine,Mercaptopurine,26,secondary_duocthu_reference
ingredient:collagen_type_ii,https://trungtamthuoc.com/hoat-chat/collagen-type-ii,Collagen Type II,21,secondary_duocthu_reference
ingredient:riluzole,https://trungtamthuoc.com/hoat-chat/riluzole,Riluzole,15,secondary_duocthu_reference
ingredient:doxylamin,https://trungtamthuoc.com/hoat-chat/doxylamine,Doxylamin,23,secondary_duocthu_reference
ingredient:d_mannose,https://trungtamthuoc.com/hoat-chat/d-mannose,D-mannose,14,secondary_duocthu_reference
ingredient:gefitinib,https://trungtamthuoc.com/hoat-chat/gefitinib,Gefitinib,21,secondary_duocthu_reference
ingredient:lactobacillus_fermentum,https://trungtamthuoc.com/hoat-chat/lactobacillus-fermentum,Lactobacillus fermentum,17,secondary_duocthu_reference
ingredient:bifidobacterium_bifidum,https://trungtamthuoc.com/hoat-chat/bifidobacterium-bifidum,Bifidobacterium bifidum,18,secondary_duocthu_reference
ingredient:bifidobacterium_longum,https://trungtamthuoc.com/hoat-chat/bifidobacterium-longum,Bifidobacterium longum,7,secondary_duocthu_reference
ingredient:lactobacillus_delbrueckii_ssp_bulgaricus,https://trungtamthuoc.com/hoat-chat/lactobacillus-delbrueckii-ssp-bulgaricus,Lactobacillus delbrueckii ssp bulgaricus,13,secondary_duocthu_reference
ingredient:pantethine,https://trungtamthuoc.com/hoat-chat/pantethine,Pantethine,15,secondary_duocthu_reference
ingredient:d_ribose,https://trungtamthuoc.com/hoat-chat/d-ribose,D-ribose,20,secondary_duocthu_reference
ingredient:finasteride,https://trungtamthuoc.com/hoat-chat/finasteride,Finasteride,13,secondary_duocthu_reference
ingredient:nizatidin,https://trungtamthuoc.com/hoat-chat/nizatidin,Nizatidin,33,secondary_duocthu_reference
ingredient:immunecanmix,https://trungtamthuoc.com/hoat-chat/immunecanmix,Immunecanmix,11,secondary_duocthu_reference
ingredient:phospho,https://trungtamthuoc.com/hoat-chat/phospho,Phospho,20,secondary_duocthu_reference
ingredient:immune_nov,https://trungtamthuoc.com/hoat-chat/immune-nov,Immune- nov,13,secondary_duocthu_reference
ingredient:phosphatidyl_choline,https://trungtamthuoc.com/hoat-chat/phosphatidyl-choline,Phosphatidyl choline,16,secondary_duocthu_reference
ingredient:igy,https://trungtamthuoc.com/hoat-chat/igy,IgY,25,secondary_duocthu_reference
ingredient:bicalutamid,https://trungtamthuoc.com/hoat-chat/bicalutamid,Bicalutamid,17,secondary_duocthu_reference
ingredient:tizanidine_hydrochloride,https://trungtamthuoc.com/hoat-chat/tizanidine,Tizanidine hydrochloride,24,secondary_duocthu_reference
ingredient:rna,https://trungtamthuoc.com/hoat-chat/rna,RNA,9,secondary_duocthu_reference
ingredient:colistin,https://trungtamthuoc.com/hoat-chat/colistin,Colistin,29,secondary_duocthu_reference
ingredient:methimazole_thiamazole,https://trungtamthuoc.com/hoat-chat/methimazole,Methimazole (Thiamazole),23,secondary_duocthu_reference
ingredient:pramoxine_pramocaine,https://trungtamthuoc.com/hoat-chat/pramoxine,Pramoxine (Pramocaine),14,secondary_duocthu_reference
ingredient:d_chiro_inositol,https://trungtamthuoc.com/hoat-chat/d-chiro-inositol,D-chiro-inositol,18,secondary_duocthu_reference
ingredient:dsrna_rna_soi_kep,https://trungtamthuoc.com/hoat-chat/ds-rna,dsRNA (RNA sợi kép),32,secondary_duocthu_reference
ingredient:bifidobacterium_animalis,https://trungtamthuoc.com/hoat-chat/bifidobacterium-animalis,Bifidobacterium animalis,11,secondary_duocthu_reference
ingredient:benazepril,https://trungtamthuoc.com/hoat-chat/benazepril,Benazepril,22,secondary_duocthu_reference
ingredient:methylmethionine_sulfonium,https://trungtamthuoc.com/hoat-chat/methylmethionine-sulfonium,Methylmethionine Sulfonium,23,secondary_duocthu_reference
ingredient:climbazole,https://trungtamthuoc.com/hoat-chat/climbazole,Climbazole,10,secondary_duocthu_reference
ingredient:calcium_glycerophosphate,https://trungtamthuoc.com/hoat-chat/calcium-glycerophosphate,Calcium Glycerophosphate,13,secondary_duocthu_reference
ingredient:magnesium_pidolate,https://trungtamthuoc.com/hoat-chat/magnesium-pidolate,Magnesium pidolate,15,secondary_duocthu_reference
ingredient:monopotassium_phosphate_kali_biphosphate_mpk,https://trungtamthuoc.com/hoat-chat/kali-biphosphate,"Monopotassium phosphate (Kali biphosphate, MPK)",13,secondary_duocthu_reference
ingredient:lactobacillus_salivarius,https://trungtamthuoc.com/hoat-chat/lactobacillus-salivarius,Lactobacillus Salivarius,14,secondary_duocthu_reference
ingredient:flo,https://trungtamthuoc.com/hoat-chat/flo,Flo,14,secondary_duocthu_reference
