ingredient_id,name,normalized_name,source,source_url
ingredient:khang_nguyen_ho_ga_16_iou,Kháng nguyên ho gà 16 IOU,khang_nguyen_ho_ga_16_iou,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khang_nguyen_be_mat_virus_viem_gan_b_tinh_che_12,Kháng nguyên bề mặt virus viêm gan B tinh chế 12,khang_nguyen_be_mat_virus_viem_gan_b_tinh_che_12,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_cua_haemophilus_influenza_type_b_lien_hop_voi_giai_oc_to_uon_van_11_g,Polysaccharide của Haemophilus influenza type b liên hợp với giải độc tố uốn ván 11µg,polysaccharide_cua_haemophilus_influenza_type_b_lien_hop_voi_giai_oc_to_uon_van_11_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_rota_song,Virus rota sống,virus_rota_song,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giam_oc_luc_chung_g1p_8_2_trieu_pfu_lieu,giảm độc lực chủng G1P[8] ≥ 2 triệu PFU/liều,giam_oc_luc_chung_g1p_8_2_trieu_pfu_lieu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ong_kho_0,đông khô 0,ong_kho_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_virus_soi_song,chứa: Virus Sởi sống,chua_virus_soi_song,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giam_oc_luc,giảm độc lực,giam_oc_luc,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chung_aik_c_1000pfu,chủng AIK-C ≥ 1000PFU,chung_aik_c_1000pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vius_rubella_song,Vius Rubella sống,vius_rubella_song,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giam_oc_luc_chung_takahashi_1000pfu,giảm độc lực chủng Takahashi ≥ 1000PFU,giam_oc_luc_chung_takahashi_1000pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hon_dich_chua_purified_hepatitis_b_surface_antigen,hỗn dịch chứa: Purified Hepatitis-B surface antigen,hon_dich_chua_purified_hepatitis_b_surface_antigen,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hon_dich_chua_giai_oc_to_uon_van_tinh_che,hỗn dịch chứa: giải độc tố uốn ván tinh chế,hon_dich_chua_giai_oc_to_uon_van_tinh_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_cua_neisseria_meningitidis_nhom_a,Polysaccharide của Neisseria meningitidis nhóm A,polysaccharide_cua_neisseria_meningitidis_nhom_a,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_cua_neisseria_meningitidis_nhom,Polysaccharide của Neisseria meningitidis nhóm,polysaccharide_cua_neisseria_meningitidis_nhom,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vac_xin_hoan_nguyen_chua_giai_oc_to_bach_hau_30i_u,vắc xin hoàn nguyên chứa: Giải độc tố Bạch hầu ≥ 30I.U.,vac_xin_hoan_nguyen_chua_giai_oc_to_bach_hau_30i_u,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_uon_van_40_i_u,Giải độc tố Uốn ván ≥ 40 I.U.,giai_oc_to_uon_van_40_i_u,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cac_khang_nguyen_bordetella_pertussis_gom_giai_oc_to_ho_ga,Các kháng nguyên Bordetella pertussis gồm Giải độc tố Ho gà,cac_khang_nguyen_bordetella_pertussis_gom_giai_oc_to_ho_ga,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_bai_liet_gom_typ_1_40du,Virus Bại liệt gồm týp 1 40DU,virus_bai_liet_gom_typ_1_40du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:typ_2_8du,týp 2 8DU,typ_2_8du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:typ_3_32du,týp 3 32DU,typ_3_32du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_cua_haemophilus_influenzae_typ_b,Polysaccharide của Haemophilus influenzae týp b,polysaccharide_cua_haemophilus_influenzae_typ_b,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rotavirus_g2_human_bovine_reassortant,Rotavirus G2 human-bovine reassortant,rotavirus_g2_human_bovine_reassortant,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rotavirus_g3_human_bovine_reassortant,Rotavirus G3 human-bovine reassortant,rotavirus_g3_human_bovine_reassortant,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rotavirus_g4_human_bovine_reassortant,Rotavirus G4 human-bovine reassortant,rotavirus_g4_human_bovine_reassortant,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rotavirus_p1a_8_human_bovine_reassortant,Rotavirus P1A[8] human-bovine reassortant,rotavirus_p1a_8_human_bovine_reassortant,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_vo_cua_haemophilus_influenzae_prp_cong_hop_voi_bien_oc_to_uon_van,Polysaccharide vỏ của Haemophilus influenzae : PRP cộng hợp với biến độc tố uốn ván,polysaccharide_vo_cua_haemophilus_influenzae_prp_cong_hop_voi_bien_oc_to_uon_van,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_polysaccharide_polyribosylribitolphosphate_cong_hop_voi_20,chứa: Polysaccharide Polyribosylribitolphosphate cộng hợp với 20,chua_polysaccharide_polyribosylribitolphosphate_cong_hop_voi_20,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:8_31,8 – 31,8_31,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_uon_van,giải độc tố uốn ván,giai_oc_to_uon_van,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_protein_mang_ngoai_nao_mo_cau_nhom_b_50_g,chứa: Protein màng ngoài não mô cầu nhóm B 50µg,chua_protein_mang_ngoai_nao_mo_cau_nhom_b_50_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polysaccharide_vo_nao_mo_cau_nhom_c_50_g,Polysaccharide vỏ não mô cầu nhóm C 50µg,polysaccharide_vo_nao_mo_cau_nhom_c_50_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_khang_nguyen_virus_cum_type_a_a_victoria_2570_2019_ivr_215_15_g,chứa : Kháng nguyên virus cúm Type A A/Victoria/2570/2019 IVR-215 15µg,chua_khang_nguyen_virus_cum_type_a_a_victoria_2570_2019_ivr_215_15_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khang_nguyen_virus_cum_type_a_a_cambodia_e0826360_2020_ivr_224_15_g,Kháng nguyên virus cúm Type A A/Cambodia/e0826360/2020 IVR-224 15µg,khang_nguyen_virus_cum_type_a_a_cambodia_e0826360_2020_ivr_224_15_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khang_nguyen_virus_cum_type_b_b_washington_02_2019_15_g,Kháng nguyên virus cúm Type B B/Washington/02/2019 15µg,khang_nguyen_virus_cum_type_b_b_washington_02_2019_15_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_giai_oc_to_bach_hau_tinh_che_it_nhat_30_vqt,chứa: Giải độc tố bạch hầu tinh chế ít nhất 30 đvqt,chua_giai_oc_to_bach_hau_tinh_che_it_nhat_30_vqt,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_uon_van_tinh_che_it_nhat_60_vqt,Giải độc tố uốn ván tinh chế ít nhất 60 đvqt,giai_oc_to_uon_van_tinh_che_it_nhat_60_vqt,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vi_khuan_ho_ga_bat_hoat_it_nhat_4_vqt,Vi khuẩn ho gà bất hoạt ít nhất 4 đvqt,vi_khuan_ho_ga_bat_hoat_it_nhat_4_vqt,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_uon_van_tinh_che,Giải độc tố uốn ván tinh chế,giai_oc_to_uon_van_tinh_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_bach_hau_tinh_che,Giải độc tố bạch hầu tinh chế,giai_oc_to_bach_hau_tinh_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khang_nguyen_be_mat_cua_virus_viem_gan_b,Kháng nguyên bề mặt của virus viêm gan B,khang_nguyen_be_mat_cua_virus_viem_gan_b,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:oka_merck_varicella_virus,Oka/Merck varicella virus,oka_merck_varicella_virus,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:live,live,live,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:attenuated,attenuated,attenuated,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vac_xin_tai_to_hop_tu_gia_phong_vi_rut_hpv_o_nguoi_typ_6,vắc xin tái tổ hợp tứ giá phòng vi-rút HPV ở người týp 6,vac_xin_tai_to_hop_tu_gia_phong_vi_rut_hpv_o_nguoi_typ_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:11,11,11,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:18_chua_protein_l1_hpv6,18 chứa protein L1 HPV6,18_chua_protein_l1_hpv6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:protein_l1_hpv11,protein L1 HPV11,protein_l1_hpv11,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:protein_l1_hpv16,protein L1 HPV16,protein_l1_hpv16,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:protein_l1_hpv18,protein L1 HPV18,protein_l1_hpv18,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:giai_oc_to_uon_van_tinh_che_0,Giải độc tố uốn ván tinh chế ≥ /0,giai_oc_to_uon_van_tinh_che_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mot_on_vi_chia_lieu_nho_nhat_la_0,Một đơn vị chia liều nhỏ nhất là 0,mot_on_vi_chia_lieu_nho_nhat_la_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chung_aik_c_1000_pfu,chủng AIK-C ≥ 1000 PFU,chung_aik_c_1000_pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_bai_liet_typ_1_bat_hoat_40_du_0,Virus Bại liệt týp 1 bất hoạt 40 DU/0,virus_bai_liet_typ_1_bat_hoat_40_du_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_bai_liet_typ_2_bat_hoat_8_du_0,Virus Bại liệt týp 2 bất hoạt 8 DU/0,virus_bai_liet_typ_2_bat_hoat_8_du_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_bai_liet_typ_3_bat_hoat_32_du_0,Virus Bại liệt týp 3 bất hoạt 32 DU/0,virus_bai_liet_typ_3_bat_hoat_32_du_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_soi_virus_quai_bi_virus_rubella,Virus sởi Virus quai bị virus rubella,virus_soi_virus_quai_bi_virus_rubella,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mot_lieu_chua_giai_oc_to_bach_hau_30_i_u,một liều chứa: Giải độc tố bạch hầu ≥ 30 I.U.,mot_lieu_chua_giai_oc_to_bach_hau_30_i_u,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cac_khang_nguyen_bordetella_pertussis_giai_oc_to_ho_ga_25_microgam,Các kháng nguyên Bordetella pertussis: Giải độc tố ho gà 25 microgam,cac_khang_nguyen_bordetella_pertussis_giai_oc_to_ho_ga_25_microgam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ngung_ket_to_hong_cau_dang_soi_25_microgam,Ngưng kết tố hồng cầu dạng sợi 25 microgam,ngung_ket_to_hong_cau_dang_soi_25_microgam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_bai_liet_typ_1_40_du,Virus bại liệt : Týp 1 40 DU,virus_bai_liet_typ_1_40_du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:typ_2_8_du,Týp 2 8 DU,typ_2_8_du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:typ_3_32_du,Týp 3 32 DU,typ_3_32_du,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vac_xin_chua_v_cholerae_o1,vắc xin chứa: V.cholerae O1,vac_xin_chua_v_cholerae_o1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:el_tor,El Tor,el_tor,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:phil_6973_600_e_u_lps,Phil.6973 600 E.U. LPS,phil_6973_600_e_u_lps,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:v_cholerae_o139,V.cholerae O139,v_cholerae_o139,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:4260b_600_e_u_lps,4260B 600 E.U. LPS,4260b_600_e_u_lps,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:v_cholerae_o1,V.cholerae O1,v_cholerae_o1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cairo_50_300_e_u_lps,Cairo 50 300 E.U. LPS,cairo_50_300_e_u_lps,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_dai_bat_hoat_2,Virus dại bất hoạt ≥ 2,virus_dai_bat_hoat_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vi_rut_soi,Vi rút Sởi,vi_rut_soi,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rubella_song,Rubella sống,rubella_song,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khang_nguyen_be_mat_viem_gan_b_tinh_khiet,Kháng nguyên bề mặt viêm gan B tinh khiết,khang_nguyen_be_mat_viem_gan_b_tinh_khiet,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vi_rut_viem_nao_nhat_ban_chung_nakayama_bat_hoat,Vi rút viêm não Nhật Bản chủng Nakayama bất hoạt,vi_rut_viem_nao_nhat_ban_chung_nakayama_bat_hoat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_khiet_tuong_uong_1_on_vi_vac_xin_mau_chuan_quoc_gia,tinh khiết - Tương đương 1 đơn vị vắc xin mẫu chuẩn Quốc gia,tinh_khiet_tuong_uong_1_on_vi_vac_xin_mau_chuan_quoc_gia,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_protein_khang_nguyen_be_mat_hbsag,chứa: Protein kháng nguyên bề mặt HBsAg,chua_protein_khang_nguyen_be_mat_hbsag,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:a_guangdong_maonan_swl1536_2019_pdm09_like_strain,A/Guangdong-Maonan/SWL1536/2019 pdm09-like strain,a_guangdong_maonan_swl1536_2019_pdm09_like_strain,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:a_hong_kong_2671_2019_like_strain,A/Hong Kong/2671/2019 -like strain,a_hong_kong_2671_2019_like_strain,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:b_washington_02_2019_like_strain,B/Washington/02/2019-like strain,b_washington_02_2019_like_strain,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:virus_cum,virus cúm,virus_cum,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tach_ra_tu_cac_hat_virion,tách ra từ các hạt virion,tach_ra_tu_cac_hat_virion,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bat_hoat,bất hoạt,bat_hoat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_it_nhat_5,chứa ít nhất 5,chua_it_nhat_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:4_log_pfu_virus_viem_nao_nhat_ban,4 log PFU virus viêm não Nhật Bản,4_log_pfu_virus_viem_nao_nhat_ban,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chung_sa14_14_2,chủng SA14-14-2,chung_sa14_14_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:human_papillomavirus_type_16_l1_protein_human_papillomavirus_type_18_l1_protein,Human Papillomavirus type 16 L1 protein Human Papillomavirus type 18 L1 protein,human_papillomavirus_type_16_l1_protein_human_papillomavirus_type_18_l1_protein,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bupivacaine_hcl_ml,Bupivacaine HCl /ml,bupivacaine_hcl_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vancomycin_hydrochlorid,Vancomycin hydrochlorid,vancomycin_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:formoterol_fumarate_dihydrate_4,Formoterol fumarate dihydrate 4,formoterol_fumarate_dihydrate_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:zolpidem_tartrat,Zolpidem tartrat,zolpidem_tartrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_chlorid_4,Natri chlorid 4,natri_chlorid_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pramipexol_dihydrochlorid_monohydrat_1,Pramipexol dihydrochlorid monohydrat 1,pramipexol_dihydrochlorid_monohydrat_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_ml,Camphor /ml,camphor_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:menthol_ml,Menthol /ml,menthol_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pepermint_oil_0,Pepermint Oil 0,pepermint_oil_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:l_menthol_0,L-Menthol 0,l_menthol_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ipratropium_bromid_4,Ipratropium bromid 4,ipratropium_bromid_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:brexpiprazol,Brexpiprazol,brexpiprazol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:brexpiprazol_0,Brexpiprazol 0,brexpiprazol_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cyclosporin_0,Cyclosporin 0,cyclosporin_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khoang_a_moi_chua_calcium_clorid_dihydrat_5,Khoang A: Mỗi chứa Calcium clorid dihydrat 5,khoang_a_moi_chua_calcium_clorid_dihydrat_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:magnesium_clorid_hexahydrat_2,Magnesium clorid hexahydrat 2,magnesium_clorid_hexahydrat_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:khoang_b_moi_chua_sodium_chlorid_6,Khoang B: Mỗi chứa: Sodium chlorid 6,khoang_b_moi_chua_sodium_chlorid_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sodium_hydrogen_carbonat_3,Sodium hydrogen carbonat 3,sodium_hydrogen_carbonat_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dung_dich_sau_khi_phoi_hop_chua_calcium_1,Dung dịch sau khi phối hợp chứa: Calcium 1,dung_dich_sau_khi_phoi_hop_chua_calcium_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:75mmol_l,75mmol/l,75mmol_l,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:magnesium_0,Magnesium 0,magnesium_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cefalexin_monohydrate_tuong_uong_voi_cephalexin,Cefalexin monohydrate tương đương với Cephalexin,cefalexin_monohydrate_tuong_uong_voi_cephalexin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:naftidrofuryl_hydrogen_oxalat,Naftidrofuryl hydrogen oxalat,naftidrofuryl_hydrogen_oxalat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:polymyxin_b_sulfate,Polymyxin B sulfate,polymyxin_b_sulfate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:63,63%,63,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:paclitaxel_16,Paclitaxel /16,paclitaxel_16,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:oxycodon_hcl,Oxycodon HCl,oxycodon_hcl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ciclopirox_olamine_1_kl_kl_hay,Ciclopirox olamine 1% kl/kl hay,ciclopirox_olamine_1_kl_kl_hay,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:gadobenic_acid_ml,Gadobenic acid /ml,gadobenic_acid_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_iod_74_18500_mbq,Natri iod 74-18500 MBq,natri_iod_74_18500_mbq,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:trong_dung_dich_chua_dich_a_glucose_11_61,Trong dung dịch chứa: Dịch A: Glucose 11% 61,trong_dung_dich_chua_dich_a_glucose_11_61,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dich_c_lipid_emulsion_20_17,Dịch C: Lipid emulsion 20% 17,dich_c_lipid_emulsion_20_17,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:methylergometrine_maleate,Methylergometrine maleate,methylergometrine_maleate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:celecoxibe,Celecoxibe,celecoxibe,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dau_au_nanh_tinh_khiet_20,Dầu đậu nành tinh khiết 20%,dau_au_nanh_tinh_khiet_20,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:disodium_phosphate_3,Disodium Phosphate 3,disodium_phosphate_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:etravirin,Etravirin,etravirin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:topotecan_0,Topotecan 0,topotecan_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sat_hydroxid_sucrose_complex,Sắt Hydroxid Sucrose Complex),sat_hydroxid_sucrose_complex,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:gemcitabin_hydroclorid_ml,Gemcitabin hydroclorid /ml,gemcitabin_hydroclorid_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ranitidin,Ranitidin,ranitidin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nadroparin_calcium_3800_anti_xa_iu_0,Nadroparin calcium 3800 anti-Xa IU/0,nadroparin_calcium_3800_anti_xa_iu_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glycerol_1,Glycerol 1,glycerol_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glycerol,Glycerol,glycerol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ephedrine_hydrochloride,Ephedrine hydrochloride,ephedrine_hydrochloride,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tuong_uong_dexamethason_3,tương đương Dexamethason 3,tuong_uong_dexamethason_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:norgestrel_0,Norgestrel 0,norgestrel_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:colchicine_1,Colchicine 1,colchicine_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:netilmicin_1,Netilmicin /1,netilmicin_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vien_trang_chua_micronised_estradiol_valerate,Viên trắng chứa: Micronised Estradiol valerate,vien_trang_chua_micronised_estradiol_valerate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vien_hong_chua_micronised_estradiol_valerate,Viên hồng chứa: Micronised Estradiol valerate,vien_hong_chua_micronised_estradiol_valerate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:micronised_cyproterone_acetate,Micronised cyproterone acetate,micronised_cyproterone_acetate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_la_actiso,Cao khô lá actiso,cao_kho_la_actiso,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_acetaminophen,chứa Acetaminophen,chua_acetaminophen,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:doxorubicin_hydrochloride_ml,Doxorubicin hydrochloride /ml,doxorubicin_hydrochloride_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vien_mau_trang_en_trang_nga_chua_varenicline_0,Viên màu trắng đến trắng ngà chứa Varenicline 0,vien_mau_trang_en_trang_nga_chua_varenicline_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vien_mau_xanh_nhat_chua_varenicline,Viên màu xanh nhạt chứa Varenicline,vien_mau_xanh_nhat_chua_varenicline,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bupivacain_hydroclorid_ml,Bupivacain hydroclorid /ml,bupivacain_hydroclorid_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:betamethason_17_valarate_0,Betamethason 17-valarate 0,betamethason_17_valarate_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:fucidic_acid_2,Fucidic acid 2%,fucidic_acid_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:atosiban_6,Atosiban 6,atosiban_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:lincomycin_hydrochloride_usp_tuong_uong_lincomycin,Lincomycin hydrochloride USP tương đương Lincomycin,lincomycin_hydrochloride_usp_tuong_uong_lincomycin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:thuy_nguu_giac_0,Thủy ngưu giác 0,thuy_nguu_giac_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:xa_huong_0,Xạ hương 0,xa_huong_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tran_chau_0,Trân châu 0,tran_chau_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chu_sa_0,Chu sa 0,chu_sa_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hung_hoang_0,Hùng hoàng 0,hung_hoang_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hoang_cam_0,Hoàng cầm 0,hoang_cam_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ampicillin_trihydrate_t_ampicillin,Ampicillin Trihydrate tđ. Ampicillin,ampicillin_trihydrate_t_ampicillin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
